timestamp,ACLineStatus,BatteryFlag,BatteryLifePercent,SystemStatusFlag,BatteryLifeTime,BatteryFullLifeTime
1611055357,0,1,93,0,11083,4294967295
1611055362,0,1,93,0,11083,4294967295
1611055367,0,1,93,0,11083,4294967295
1611055372,0,1,93,0,11083,4294967295
1611055377,0,1,93,0,11083,4294967295
1611055382,0,1,93,0,11083,4294967295
1611055387,0,1,93,0,11083,4294967295
1611055392,0,1,93,0,11083,4294967295
1611055397,0,1,93,0,11083,4294967295
1611055402,0,1,93,0,11083,4294967295
1611055407,0,1,92,0,10911,4294967295
1611055412,0,1,92,0,10911,4294967295
1611055417,0,1,92,0,10911,4294967295
1611055422,0,1,92,0,10911,4294967295
1611055427,0,1,92,0,10911,4294967295
1611055432,0,1,92,0,10911,4294967295
1611055437,0,1,92,0,10911,4294967295
1611055442,0,1,92,0,10911,4294967295
1611055447,0,1,92,0,10911,4294967295
1611055452,0,1,92,0,10083,4294967295
1611055457,0,1,92,0,10083,4294967295
1611055462,0,1,92,0,10083,4294967295
1611055467,0,1,92,0,12245,4294967295
1611055472,0,1,92,0,12245,4294967295
1611055477,0,1,92,0,12245,4294967295
1611055482,0,1,92,0,12245,4294967295
1611055488,0,1,92,0,12245,4294967295
1611055493,0,1,92,0,12245,4294967295
1611055498,0,1,92,0,12245,4294967295
1611055503,0,1,92,0,12245,4294967295
1611055508,0,1,92,0,12245,4294967295
1611055513,0,1,92,0,12245,4294967295
1611055518,0,1,92,0,12245,4294967295
1611055523,0,1,92,0,12245,4294967295
1611055528,0,1,92,0,12245,4294967295
1611055533,0,1,91,0,12839,4294967295
1611055538,0,1,91,0,12839,4294967295
1611055543,0,1,91,0,12839,4294967295
1611055548,0,1,91,0,12839,4294967295
1611055553,0,1,91,0,12839,4294967295
1611055558,0,1,91,0,12839,4294967295
1611055563,0,1,91,0,12839,4294967295
1611055568,0,1,91,0,12839,4294967295
1611055573,0,1,91,0,12839,4294967295
1611055578,0,1,91,0,12839,4294967295
1611055583,0,1,91,0,12839,4294967295
1611055588,0,1,91,0,12839,4294967295
1611055593,0,1,91,0,12839,4294967295
1611055598,0,1,91,0,12839,4294967295
1611055603,0,1,91,0,12839,4294967295
1611055608,0,1,91,0,12839,4294967295
1611055613,0,1,91,0,12839,4294967295
1611055618,0,1,91,0,12839,4294967295
1611055623,0,1,91,0,12839,4294967295
1611055628,0,1,91,0,12839,4294967295
1611055633,0,1,91,0,12839,4294967295
1611055638,0,1,91,0,12839,4294967295
1611055643,0,1,91,0,12839,4294967295
1611055648,0,1,91,0,12839,4294967295
1611055653,0,1,91,0,12839,4294967295
1611055658,0,1,91,0,12839,4294967295
1611055663,0,1,91,0,12839,4294967295
1611055668,0,1,90,0,12699,4294967295
1611055673,0,1,90,0,12699,4294967295
1611055678,0,1,90,0,12699,4294967295
1611055683,0,1,90,0,12699,4294967295
1611055688,0,1,90,0,12699,4294967295
1611055693,0,1,90,0,12699,4294967295
1611055698,0,1,90,0,12699,4294967295
1611055703,0,1,90,0,12699,4294967295
1611055708,0,1,90,0,12699,4294967295
1611055713,0,1,90,0,12699,4294967295
1611055718,0,1,90,0,12699,4294967295
1611055723,0,1,90,0,12699,4294967295
1611055728,0,1,90,0,12699,4294967295
1611055733,0,1,90,0,12699,4294967295
1611055738,0,1,90,0,12699,4294967295
1611055743,0,1,90,0,12699,4294967295
1611055748,0,1,90,0,12699,4294967295
1611055753,0,1,90,0,12699,4294967295
1611055758,0,1,90,0,12699,4294967295
1611055763,0,1,90,0,12699,4294967295
1611055768,0,1,90,0,12699,4294967295
1611055773,0,1,90,0,12699,4294967295
1611055778,0,1,90,0,12699,4294967295
1611055783,0,1,90,0,12699,4294967295
1611055788,0,1,90,0,12699,4294967295
1611055793,0,1,90,0,12699,4294967295
1611055798,0,1,90,0,12699,4294967295
1611055803,0,1,90,0,12699,4294967295
1611055808,0,1,89,0,12646,4294967295
1611055813,0,1,89,0,12646,4294967295
1611055818,0,1,89,0,12646,4294967295
1611055823,0,1,89,0,12646,4294967295
1611055828,0,1,89,0,12646,4294967295
1611055833,0,1,89,0,12646,4294967295
1611055838,0,1,89,0,12646,4294967295
1611055843,0,1,89,0,12646,4294967295
1611055848,0,1,89,0,12646,4294967295
1611055853,0,1,89,0,12646,4294967295
1611055858,0,1,89,0,12646,4294967295
1611055863,0,1,89,0,12646,4294967295
1611055868,0,1,89,0,12425,4294967295
1611055873,0,1,89,0,12425,4294967295
1611055878,0,1,89,0,12425,4294967295
1611055883,0,1,89,0,12425,4294967295
1611055888,0,1,89,0,12425,4294967295
1611055893,0,1,89,0,12425,4294967295
1611055898,0,1,89,0,10612,4294967295
1611055903,0,1,89,0,10612,4294967295
1611055908,0,1,89,0,10612,4294967295
1611055913,0,1,89,0,10612,4294967295
1611055918,0,1,88,0,10458,4294967295
1611055923,0,1,88,0,10458,4294967295
1611055928,0,1,88,0,10458,4294967295
1611055933,0,1,88,0,10458,4294967295
1611055938,0,1,88,0,10458,4294967295
1611055943,0,1,88,0,10458,4294967295
1611055948,0,1,88,0,10458,4294967295
1611055953,0,1,88,0,10458,4294967295
1611055958,0,1,88,0,10458,4294967295
1611055963,0,1,88,0,10458,4294967295
1611055968,0,1,88,0,10458,4294967295
1611055973,0,1,88,0,10458,4294967295
1611055978,0,1,88,0,10458,4294967295
1611055983,0,1,88,0,10458,4294967295
1611055988,0,1,88,0,10458,4294967295
1611055993,0,1,88,0,10458,4294967295
1611055998,0,1,88,0,10458,4294967295
1611056003,0,1,88,0,10458,4294967295
1611056008,0,1,88,0,10458,4294967295
1611056013,0,1,88,0,10458,4294967295
1611056018,0,1,88,0,10458,4294967295
1611056023,0,1,88,0,10458,4294967295
1611056028,0,1,88,0,10458,4294967295
1611056033,0,1,88,0,10458,4294967295
1611056038,0,1,87,0,10350,4294967295
1611056043,0,1,87,0,10350,4294967295
1611056048,0,1,87,0,10350,4294967295
1611056053,0,1,87,0,10350,4294967295
1611056058,0,1,87,0,10350,4294967295
1611056063,0,1,87,0,10350,4294967295
1611056068,0,1,87,0,10350,4294967295
1611056073,0,1,87,0,10350,4294967295
1611056078,0,1,87,0,10350,4294967295
1611056083,0,1,87,0,10350,4294967295
1611056088,0,1,87,0,10350,4294967295
1611056093,0,1,87,0,10350,4294967295
1611056098,0,1,87,0,10350,4294967295
1611056103,0,1,87,0,10350,4294967295
1611056108,0,1,87,0,10350,4294967295
1611056113,0,1,87,0,10350,4294967295
1611056118,0,1,87,0,10350,4294967295
1611056124,0,1,87,0,10350,4294967295
1611056129,0,1,87,0,10350,4294967295
1611056134,0,1,87,0,10350,4294967295
1611056139,0,1,87,0,10350,4294967295
1611056144,0,1,87,0,10350,4294967295
1611056149,0,1,87,0,10350,4294967295
1611056154,0,1,86,0,10291,4294967295
1611056159,0,1,86,0,10291,4294967295
1611056164,0,1,86,0,10291,4294967295
1611056169,0,1,86,0,10291,4294967295
1611056174,0,1,86,0,10291,4294967295
1611056179,0,1,86,0,10488,4294967295
1611056184,0,1,86,0,10488,4294967295
1611056189,0,1,86,0,10488,4294967295
1611056194,0,1,86,0,11736,4294967295
1611056199,0,1,86,0,11736,4294967295
1611056204,0,1,86,0,11736,4294967295
1611056209,0,1,86,0,11736,4294967295
1611056214,0,1,86,0,11736,4294967295
1611056219,0,1,86,0,11736,4294967295
1611056224,0,1,86,0,11736,4294967295
1611056229,0,1,86,0,11736,4294967295
1611056234,0,1,86,0,11736,4294967295
1611056239,0,1,86,0,11736,4294967295
1611056244,0,1,86,0,11736,4294967295
1611056249,0,1,86,0,11736,4294967295
1611056254,0,1,86,0,11736,4294967295
1611056259,0,1,86,0,11736,4294967295
1611056264,0,1,86,0,11736,4294967295
1611056269,0,1,86,0,11736,4294967295
1611056274,0,1,86,0,11736,4294967295
1611056279,0,1,85,0,12027,4294967295
1611056284,0,1,85,0,12027,4294967295
1611056289,0,1,85,0,12027,4294967295
1611056294,0,1,85,0,12027,4294967295
1611056299,0,1,85,0,12027,4294967295
1611056304,0,1,85,0,12027,4294967295
1611056309,0,1,85,0,12027,4294967295
1611056314,0,1,85,0,12027,4294967295
1611056319,0,1,85,0,12027,4294967295
1611056324,0,1,85,0,12027,4294967295
1611056329,0,1,85,0,12027,4294967295
1611056334,0,1,85,0,12027,4294967295
1611056339,0,1,85,0,12027,4294967295
1611056344,0,1,85,0,12027,4294967295
1611056349,0,1,85,0,12027,4294967295
1611056354,0,1,85,0,12027,4294967295
1611056359,0,1,85,0,12027,4294967295
1611056364,0,1,85,0,12027,4294967295
1611056369,0,1,85,0,12027,4294967295
1611056374,0,1,85,0,12027,4294967295
1611056379,0,1,85,0,12027,4294967295
1611056384,0,1,85,0,12027,4294967295
1611056389,0,1,85,0,12027,4294967295
1611056394,0,1,85,0,12027,4294967295
1611056399,0,1,85,0,12027,4294967295
1611056404,0,1,85,0,12027,4294967295
1611056409,0,1,85,0,12027,4294967295
1611056414,0,1,84,0,11765,4294967295
1611056419,0,1,84,0,11765,4294967295
1611056424,0,1,84,0,11765,4294967295
1611056429,0,1,84,0,11765,4294967295
1611056434,0,1,84,0,11765,4294967295
1611056439,0,1,84,0,11765,4294967295
1611056444,0,1,84,0,11765,4294967295
1611056449,0,1,84,0,11765,4294967295
1611056454,0,1,84,0,11765,4294967295
1611056459,0,1,84,0,11765,4294967295
1611056464,0,1,84,0,11765,4294967295
1611056469,0,1,84,0,11765,4294967295
1611056474,0,1,84,0,11765,4294967295
1611056479,0,1,84,0,11765,4294967295
1611056484,0,1,84,0,11765,4294967295
1611056489,0,1,84,0,11765,4294967295
1611056494,0,1,84,0,11765,4294967295
1611056499,0,1,84,0,11765,4294967295
1611056504,0,1,84,0,11765,4294967295
1611056509,0,1,84,0,11765,4294967295
1611056514,0,1,84,0,11765,4294967295
1611056519,0,1,84,0,11765,4294967295
1611056524,0,1,84,0,11306,4294967295
1611056529,0,1,84,0,11306,4294967295
1611056534,0,1,84,0,11306,4294967295
1611056539,0,1,84,0,11306,4294967295
1611056544,0,1,83,0,9917,4294967295
1611056549,0,1,83,0,9917,4294967295
1611056554,0,1,83,0,9872,4294967295
1611056559,0,1,83,0,9872,4294967295
1611056564,0,1,83,0,9872,4294967295
1611056569,0,1,83,0,9872,4294967295
1611056574,0,1,83,0,9872,4294967295
1611056579,0,1,83,0,9872,4294967295
1611056584,0,1,83,0,9872,4294967295
1611056589,0,1,83,0,9872,4294967295
1611056594,0,1,83,0,9872,4294967295
1611056599,0,1,83,0,9872,4294967295
1611056604,0,1,83,0,9872,4294967295
1611056609,0,1,83,0,9872,4294967295
1611056614,0,1,83,0,9872,4294967295
1611056619,0,1,83,0,9872,4294967295
1611056624,0,1,83,0,9872,4294967295
1611056629,0,1,83,0,9872,4294967295
1611056634,0,1,83,0,9872,4294967295
1611056639,0,1,83,0,9872,4294967295
1611056644,0,1,83,0,9872,4294967295
1611056649,0,1,83,0,9872,4294967295
1611056654,0,1,83,0,9872,4294967295
1611056659,0,1,83,0,9872,4294967295
1611056664,0,1,82,0,9885,4294967295
1611056669,0,1,82,0,9885,4294967295
1611056674,0,1,82,0,9885,4294967295
1611056679,0,1,82,0,9885,4294967295
1611056684,0,1,82,0,9885,4294967295
1611056689,0,1,82,0,9885,4294967295
1611056694,0,1,82,0,9885,4294967295
1611056699,0,1,82,0,9885,4294967295
1611056704,0,1,82,0,9885,4294967295
1611056709,0,1,82,0,9885,4294967295
1611056714,0,1,82,0,9885,4294967295
1611056719,0,1,82,0,9885,4294967295
1611056724,0,1,82,0,9885,4294967295
1611056729,0,1,82,0,9885,4294967295
1611056734,0,1,82,0,9885,4294967295
1611056739,0,1,82,0,9885,4294967295
1611056744,0,1,81,0,3055,4294967295
1611056749,0,1,81,0,3055,4294967295
1611056754,0,1,81,0,3055,4294967295
1611056759,0,1,81,0,3055,4294967295
1611056764,0,1,81,0,3055,4294967295
1611056769,0,1,81,0,3055,4294967295
1611056774,0,1,81,0,3055,4294967295
1611056779,0,1,81,0,3055,4294967295
1611056785,0,1,81,0,3055,4294967295
1611056790,0,1,81,0,3055,4294967295
1611056795,0,1,80,0,2496,4294967295
1611056800,0,1,80,0,2496,4294967295
1611056805,0,1,80,0,2496,4294967295
1611056810,0,1,80,0,2496,4294967295
1611056815,0,1,80,0,2496,4294967295
1611056820,0,1,80,0,2496,4294967295
1611056825,0,1,80,0,2496,4294967295
1611056830,0,1,80,0,2496,4294967295
1611056835,0,1,80,0,2496,4294967295
1611056840,0,1,80,0,2496,4294967295
1611056845,0,1,80,0,2496,4294967295
1611056850,0,1,80,0,2496,4294967295
1611056855,0,1,80,0,2496,4294967295
1611056860,0,1,79,0,7194,4294967295
1611056865,0,1,79,0,7194,4294967295
1611056870,0,1,79,0,7194,4294967295
1611056875,0,1,79,0,7194,4294967295
1611056880,0,1,79,0,7194,4294967295
1611056885,0,1,79,0,7194,4294967295
1611056890,0,1,79,0,7194,4294967295
1611056895,0,1,79,0,7194,4294967295
1611056900,0,1,79,0,7194,4294967295
1611056905,0,1,79,0,7194,4294967295
1611056910,0,1,79,0,7194,4294967295
1611056915,0,1,79,0,7194,4294967295
1611056920,0,1,79,0,7194,4294967295
1611056925,0,1,79,0,7194,4294967295
1611056930,0,1,79,0,7194,4294967295
1611056935,0,1,79,0,7194,4294967295
1611056940,0,1,78,0,4625,4294967295
1611056945,0,1,78,0,4625,4294967295
1611056950,0,1,78,0,4625,4294967295
1611056955,0,1,78,0,4625,4294967295
1611056960,0,1,78,0,4625,4294967295
1611056965,0,1,78,0,4625,4294967295
1611056970,0,1,78,0,4625,4294967295
1611056975,0,1,78,0,4625,4294967295
1611056980,0,1,77,0,2690,4294967295
1611056985,0,1,77,0,2690,4294967295
1611056990,0,1,77,0,2690,4294967295
1611056995,0,1,77,0,2690,4294967295
1611057000,0,1,77,0,2690,4294967295
1611057005,0,1,77,0,2690,4294967295
1611057010,0,1,77,0,2690,4294967295
1611057015,0,1,77,0,2690,4294967295
1611057020,0,1,77,0,2690,4294967295
1611057025,0,1,76,0,4718,4294967295
1611057030,0,1,76,0,4718,4294967295
1611057035,0,1,76,0,4718,4294967295
1611057040,0,1,76,0,4718,4294967295
1611057045,0,1,76,0,4718,4294967295
1611057050,0,1,76,0,4718,4294967295
1611057055,0,1,76,0,4718,4294967295
1611057060,0,1,76,0,4718,4294967295
1611057065,0,1,76,0,4718,4294967295
1611057070,0,1,76,0,4718,4294967295
1611057075,0,1,76,0,4718,4294967295
1611057080,0,1,76,0,4718,4294967295
1611057085,0,1,76,0,4718,4294967295
1611057090,0,1,76,0,4718,4294967295
1611057095,0,1,76,0,4718,4294967295
1611057100,0,1,76,0,4718,4294967295
1611057105,0,1,75,0,6227,4294967295
1611057110,0,1,75,0,6227,4294967295
1611057115,0,1,75,0,6227,4294967295
1611057120,0,1,75,0,6227,4294967295
1611057125,0,1,75,0,6227,4294967295
1611057130,0,1,75,0,6227,4294967295
1611057135,0,1,75,0,6227,4294967295
1611057140,0,1,75,0,6227,4294967295
1611057145,0,1,75,0,6227,4294967295
1611057150,0,1,75,0,6227,4294967295
1611057155,0,1,75,0,6227,4294967295
1611057160,0,1,75,0,6227,4294967295
1611057165,0,1,75,0,6227,4294967295
1611057170,0,1,75,0,6227,4294967295
1611057175,0,1,75,0,6227,4294967295
1611057180,0,1,74,0,5161,4294967295
1611057185,0,1,74,0,5161,4294967295
1611057190,0,1,74,0,5161,4294967295
1611057195,0,1,74,0,5161,4294967295
1611057200,0,1,74,0,5161,4294967295
1611057205,0,1,74,0,5161,4294967295
1611057210,0,1,74,0,5161,4294967295
1611057215,0,1,74,0,5161,4294967295
1611057220,0,1,74,0,5161,4294967295
1611057225,0,1,74,0,5161,4294967295
1611057230,0,1,74,0,5161,4294967295
1611057235,0,1,74,0,5161,4294967295
1611057240,0,1,74,0,5161,4294967295
1611057245,0,1,74,0,5161,4294967295
1611057250,0,1,74,0,5161,4294967295
1611057255,0,1,74,0,5161,4294967295
1611057260,0,1,73,0,5152,4294967295
1611057265,0,1,73,0,5152,4294967295
1611057270,0,1,73,0,5152,4294967295
1611057275,0,1,73,0,5152,4294967295
1611057280,0,1,73,0,5152,4294967295
1611057285,0,1,73,0,5152,4294967295
1611057290,0,1,73,0,5152,4294967295
1611057295,0,1,73,0,5152,4294967295
1611057300,0,1,73,0,5152,4294967295
1611057305,0,1,73,0,5152,4294967295
1611057310,0,1,73,0,5152,4294967295
1611057315,0,1,73,0,5152,4294967295
1611057320,0,1,73,0,5152,4294967295
1611057325,0,1,73,0,5152,4294967295
1611057330,0,1,73,0,5152,4294967295
1611057335,0,1,73,0,5152,4294967295
1611057340,0,1,72,0,3581,4294967295
1611057345,0,1,72,0,3581,4294967295
1611057350,0,1,72,0,3581,4294967295
1611057355,0,1,72,0,3581,4294967295
1611057360,0,1,72,0,3581,4294967295
1611057365,0,1,72,0,3581,4294967295
1611057370,0,1,72,0,3581,4294967295
1611057375,0,1,72,0,3581,4294967295
1611057381,0,1,72,0,3581,4294967295
1611057386,0,1,72,0,3581,4294967295
1611057391,0,1,72,0,3581,4294967295
1611057396,0,1,72,0,3581,4294967295
1611057401,0,1,72,0,3581,4294967295
1611057406,0,1,72,0,3581,4294967295
1611057411,0,1,72,0,3581,4294967295
1611057416,0,1,71,0,3984,4294967295
1611057421,0,1,71,0,3984,4294967295
1611057426,0,1,71,0,3984,4294967295
1611057431,0,1,71,0,3984,4294967295
1611057436,0,1,71,0,3984,4294967295
1611057441,0,1,71,0,3984,4294967295
1611057446,0,1,71,0,3984,4294967295
1611057451,0,1,71,0,3984,4294967295
1611057456,0,1,71,0,3984,4294967295
1611057461,0,1,71,0,3984,4294967295
1611057466,0,1,71,0,3984,4294967295
1611057471,0,1,71,0,3984,4294967295
1611057476,0,1,71,0,3984,4294967295
1611057481,0,1,71,0,3984,4294967295
1611057486,0,1,70,0,4568,4294967295
1611057491,0,1,70,0,4568,4294967295
1611057496,0,1,70,0,4568,4294967295
1611057501,0,1,70,0,4568,4294967295
1611057506,0,1,70,0,4568,4294967295
1611057511,0,1,70,0,4568,4294967295
1611057516,0,1,70,0,4568,4294967295
1611057521,0,1,70,0,4568,4294967295
1611057526,0,1,70,0,4568,4294967295
1611057531,0,1,70,0,4568,4294967295
1611057536,0,1,70,0,4568,4294967295
1611057541,0,1,70,0,4568,4294967295
1611057546,0,1,70,0,4568,4294967295
1611057551,0,1,70,0,4568,4294967295
1611057556,0,1,70,0,4568,4294967295
1611057561,0,1,69,0,4118,4294967295
1611057566,0,1,69,0,4118,4294967295
1611057571,0,1,69,0,4118,4294967295
1611057576,0,1,69,0,4118,4294967295
1611057581,0,1,69,0,4118,4294967295
1611057586,0,1,69,0,4118,4294967295
1611057591,0,1,69,0,4118,4294967295
1611057596,0,1,69,0,4118,4294967295
1611057601,0,1,69,0,4118,4294967295
1611057606,0,1,69,0,4118,4294967295
1611057611,0,1,69,0,4118,4294967295
1611057616,0,1,69,0,4118,4294967295
1611057621,0,1,69,0,4118,4294967295
1611057626,0,1,68,0,3815,4294967295
1611057631,0,1,68,0,3815,4294967295
1611057636,0,1,68,0,3815,4294967295
1611057641,0,1,68,0,3815,4294967295
1611057646,0,1,68,0,3815,4294967295
1611057651,0,1,68,0,3815,4294967295
1611057656,0,1,68,0,3815,4294967295
1611057661,0,1,68,0,3815,4294967295
1611057666,0,1,68,0,3815,4294967295
1611057671,0,1,68,0,3815,4294967295
1611057676,0,1,68,0,3815,4294967295
1611057681,0,1,68,0,3815,4294967295
1611057686,0,1,68,0,3815,4294967295
1611057691,0,1,68,0,3815,4294967295
1611057696,0,1,68,0,3815,4294967295
1611057701,0,1,68,0,3815,4294967295
1611057706,0,1,68,0,3815,4294967295
1611057711,0,1,68,0,3815,4294967295
1611057716,0,1,67,0,6054,4294967295
1611057721,0,1,67,0,6054,4294967295
1611057726,0,1,67,0,6054,4294967295
1611057731,0,1,67,0,6054,4294967295
1611057736,0,1,67,0,6054,4294967295
1611057741,0,1,67,0,6054,4294967295
1611057746,0,1,67,0,6054,4294967295
1611057751,0,1,67,0,6054,4294967295
1611057756,0,1,67,0,6054,4294967295
1611057761,0,1,67,0,6054,4294967295
1611057766,0,1,67,0,6054,4294967295
1611057771,0,1,67,0,6054,4294967295
1611057776,0,1,67,0,6054,4294967295
1611057781,0,1,67,0,6054,4294967295
1611057786,0,1,67,0,6054,4294967295
1611057791,0,0,66,0,5733,4294967295
1611057796,0,0,66,0,5733,4294967295
1611057801,0,0,66,0,5733,4294967295
1611057806,0,0,66,0,5733,4294967295
1611057811,0,0,66,0,5733,4294967295
1611057816,0,0,66,0,5733,4294967295
1611057821,0,0,66,0,5733,4294967295
1611057826,0,0,66,0,5733,4294967295
1611057831,0,0,66,0,5733,4294967295
1611057836,0,0,66,0,5733,4294967295
1611057841,0,0,66,0,5733,4294967295
1611057846,0,0,66,0,5733,4294967295
1611057851,0,0,66,0,5733,4294967295
1611057856,0,0,66,0,5733,4294967295
1611057861,0,0,66,0,5733,4294967295
1611057866,0,0,65,0,6490,4294967295
1611057871,0,0,65,0,6490,4294967295
1611057876,0,0,65,0,6490,4294967295
1611057881,0,0,65,0,6490,4294967295
1611057886,0,0,65,0,6490,4294967295
1611057891,0,0,65,0,6490,4294967295
1611057896,0,0,65,0,6490,4294967295
1611057901,0,0,65,0,6490,4294967295
1611057906,0,0,65,0,6490,4294967295
1611057911,0,0,65,0,6490,4294967295
1611057916,0,0,65,0,6490,4294967295
1611057921,0,0,65,0,6490,4294967295
1611057926,0,0,65,0,6490,4294967295
1611057931,0,0,65,0,6490,4294967295
1611057936,0,0,65,0,6490,4294967295
1611057941,0,0,65,0,6490,4294967295
1611057946,0,0,65,0,6490,4294967295
